case_id,modality,filename,z,y,x,spacing_x,spacing_y,spacing_z
HN_1HNC029,MASK,HN_1HNC029_mask.nii.gz,66,259,249,1.0,1.0,3.0
HN_1HNC031,CT,HN_1HNC031_CT_reg.nii.gz,64,299,288,1.0,1.0,3.0
HN_1HNC031,MR,HN_1HNC031_MR.nii.gz,64,299,288,1.0,1.0,3.0
HN_1HNC031,MASK,HN_1HNC031_mask.nii.gz,64,299,288,1.0,1.0,3.0
HN_1HNC035,CT,HN_1HNC035_CT_reg.nii.gz,52,254,255,1.0,1.0,3.0
HN_1HNC035,MR,HN_1HNC035_MR.nii.gz,52,254,255,1.0,1.0,3.0
HN_1HNC035,MASK,HN_1HNC035_mask.nii.gz,52,254,255,1.0,1.0,3.0
HN_1HNC036,CT,HN_1HNC036_CT_reg.nii.gz,83,310,288,1.0,1.0,3.0
HN_1HNC036,MR,HN_1HNC036_MR.nii.gz,83,310,288,1.0,1.0,3.0
HN_1HNC036,MASK,HN_1HNC036_mask.nii.gz,83,310,288,1.0,1.0,3.0
HN_1HNC037,CT,HN_1HNC037_CT_reg.nii.gz,71,282,297,1.0,1.0,3.0
HN_1HNC037,MR,HN_1HNC037_MR.nii.gz,71,282,297,1.0,1.0,3.0
HN_1HNC037,MASK,HN_1HNC037_mask.nii.gz,71,282,297,1.0,1.0,3.0
HN_1HNC038,CT,HN_1HNC038_CT_reg.nii.gz,60,287,288,1.0,1.0,3.0
HN_1HNC038,MR,HN_1HNC038_MR.nii.gz,60,287,288,1.0,1.0,3.0
HN_1HNC038,MASK,HN_1HNC038_mask.nii.gz,60,287,288,1.0,1.0,3.0
HN_1HNC039,CT,HN_1HNC039_CT_reg.nii.gz,72,307,288,1.0,1.0,3.0
HN_1HNC039,MR,HN_1HNC039_MR.nii.gz,72,307,288,1.0,1.0,3.0
HN_1HNC039,MASK,HN_1HNC039_mask.nii.gz,72,307,288,1.0,1.0,3.0
HN_1HNC040,CT,HN_1HNC040_CT_reg.nii.gz,65,292,280,1.0,1.0,3.0
HN_1HNC040,MR,HN_1HNC040_MR.nii.gz,65,292,280,1.0,1.0,3.0
HN_1HNC040,MASK,HN_1HNC040_mask.nii.gz,65,292,280,1.0,1.0,3.0
HN_1HNC043,CT,HN_1HNC043_CT_reg.nii.gz,55,256,253,1.0,1.0,3.0
HN_1HNC043,MR,HN_1HNC043_MR.nii.gz,55,256,253,1.0,1.0,3.0
HN_1HNC043,MASK,HN_1HNC043_mask.nii.gz,55,256,253,1.0,1.0,3.0
HN_1HNC045,CT,HN_1HNC045_CT_reg.nii.gz,56,263,257,1.0,1.0,3.0
HN_1HNC045,MR,HN_1HNC045_MR.nii.gz,56,263,257,1.0,1.0,3.0
HN_1HNC045,MASK,HN_1HNC045_mask.nii.gz,56,263,257,1.0,1.0,3.0
HN_1HNC046,CT,HN_1HNC046_CT_reg.nii.gz,49,242,239,1.0,1.0,3.0
HN_1HNC046,MR,HN_1HNC046_MR.nii.gz,49,242,239,1.0,1.0,3.0
HN_1HNC046,MASK,HN_1HNC046_mask.nii.gz,49,242,239,1.0,1.0,3.0
HN_1HNC050,CT,HN_1HNC050_CT_reg.nii.gz,69,296,296,1.0,1.0,3.0
HN_1HNC050,MR,HN_1HNC050_MR.nii.gz,69,296,296,1.0,1.0,3.0
HN_1HNC050,MASK,HN_1HNC050_mask.nii.gz,69,296,296,1.0,1.0,3.0
HN_1HNC061,CT,HN_1HNC061_CT_reg.nii.gz,75,328,311,1.0,1.0,3.0
HN_1HNC061,MR,HN_1HNC061_MR.nii.gz,75,328,311,1.0,1.0,3.0
HN_1HNC061,MASK,HN_1HNC061_mask.nii.gz,75,328,311,1.0,1.0,3.0
HN_1HNC066,CT,HN_1HNC066_CT_reg.nii.gz,45,260,260,1.0,1.0,3.0
HN_1HNC066,MR,HN_1HNC066_MR.nii.gz,45,260,260,1.0,1.0,3.0
HN_1HNC066,MASK,HN_1HNC066_mask.nii.gz,45,260,260,1.0,1.0,3.0
HN_1HNC067,CT,HN_1HNC067_CT_reg.nii.gz,63,295,290,1.0,1.0,3.0
HN_1HNC067,MR,HN_1HNC067_MR.nii.gz,63,295,290,1.0,1.0,3.0
HN_1HNC067,MASK,HN_1HNC067_mask.nii.gz,63,295,290,1.0,1.0,3.0
HN_1HNC068,CT,HN_1HNC068_CT_reg.nii.gz,63,285,279,1.0,1.0,3.0
HN_1HNC068,MR,HN_1HNC068_MR.nii.gz,63,285,279,1.0,1.0,3.0
HN_1HNC068,MASK,HN_1HNC068_mask.nii.gz,63,285,279,1.0,1.0,3.0
HN_1HNC071,CT,HN_1HNC071_CT_reg.nii.gz,78,318,293,1.0,1.0,3.0
HN_1HNC071,MR,HN_1HNC071_MR.nii.gz,78,318,293,1.0,1.0,3.0
HN_1HNC071,MASK,HN_1HNC071_mask.nii.gz,78,318,293,1.0,1.0,3.0
HN_1HNC072,CT,HN_1HNC072_CT_reg.nii.gz,55,280,279,1.0,1.0,3.0
HN_1HNC072,MR,HN_1HNC072_MR.nii.gz,55,280,279,1.0,1.0,3.0
HN_1HNC072,MASK,HN_1HNC072_mask.nii.gz,55,280,279,1.0,1.0,3.0
HN_1HNC073,CT,HN_1HNC073_CT_reg.nii.gz,56,253,244,1.0,1.0,3.0
HN_1HNC073,MR,HN_1HNC073_MR.nii.gz,56,253,244,1.0,1.0,3.0
HN_1HNC073,MASK,HN_1HNC073_mask.nii.gz,56,253,244,1.0,1.0,3.0
HN_1HNC076,CT,HN_1HNC076_CT_reg.nii.gz,60,262,257,1.0,1.0,3.0
HN_1HNC076,MR,HN_1HNC076_MR.nii.gz,60,262,257,1.0,1.0,3.0
HN_1HNC076,MASK,HN_1HNC076_mask.nii.gz,60,262,257,1.0,1.0,3.0
HN_1HNC082,CT,HN_1HNC082_CT_reg.nii.gz,58,266,261,1.0,1.0,3.0
HN_1HNC082,MR,HN_1HNC082_MR.nii.gz,58,266,261,1.0,1.0,3.0
HN_1HNC082,MASK,HN_1HNC082_mask.nii.gz,58,266,261,1.0,1.0,3.0
HN_1HNC083,CT,HN_1HNC083_CT_reg.nii.gz,69,297,284,1.0,1.0,3.0
HN_1HNC083,MR,HN_1HNC083_MR.nii.gz,69,297,284,1.0,1.0,3.0
HN_1HNC083,MASK,HN_1HNC083_mask.nii.gz,69,297,284,1.0,1.0,3.0
HN_1HNC084,CT,HN_1HNC084_CT_reg.nii.gz,79,304,288,1.0,1.0,3.0
HN_1HNC084,MR,HN_1HNC084_MR.nii.gz,79,304,288,1.0,1.0,3.0
HN_1HNC084,MASK,HN_1HNC084_mask.nii.gz,79,304,288,1.0,1.0,3.0
HN_1HNC085,CT,HN_1HNC085_CT_reg.nii.gz,58,253,247,1.0,1.0,3.0
HN_1HNC085,MR,HN_1HNC085_MR.nii.gz,58,253,247,1.0,1.0,3.0
HN_1HNC085,MASK,HN_1HNC085_mask.nii.gz,58,253,247,1.0,1.0,3.0
HN_1HNC087,CT,HN_1HNC087_CT_reg.nii.gz,58,283,280,1.0,1.0,3.0
HN_1HNC087,MR,HN_1HNC087_MR.nii.gz,58,283,280,1.0,1.0,3.0
HN_1HNC087,MASK,HN_1HNC087_mask.nii.gz,58,283,280,1.0,1.0,3.0
HN_1HNC088,CT,HN_1HNC088_CT_reg.nii.gz,56,252,256,1.0,1.0,3.0
HN_1HNC088,MR,HN_1HNC088_MR.nii.gz,56,252,256,1.0,1.0,3.0
HN_1HNC088,MASK,HN_1HNC088_mask.nii.gz,56,252,256,1.0,1.0,3.0
HN_1HNC094,CT,HN_1HNC094_CT_reg.nii.gz,76,297,298,1.0,1.0,3.0
HN_1HNC094,MR,HN_1HNC094_MR.nii.gz,76,297,298,1.0,1.0,3.0
HN_1HNC094,MASK,HN_1HNC094_mask.nii.gz,76,297,298,1.0,1.0,3.0
HN_1HNC098,CT,HN_1HNC098_CT_reg.nii.gz,58,291,288,1.0,1.0,3.0
HN_1HNC098,MR,HN_1HNC098_MR.nii.gz,58,291,288,1.0,1.0,3.0
HN_1HNC098,MASK,HN_1HNC098_mask.nii.gz,58,291,288,1.0,1.0,3.0
HN_1HNC099,CT,HN_1HNC099_CT_reg.nii.gz,53,284,285,1.0,1.0,3.0
HN_1HNC099,MR,HN_1HNC099_MR.nii.gz,53,284,285,1.0,1.0,3.0
HN_1HNC099,MASK,HN_1HNC099_mask.nii.gz,53,284,285,1.0,1.0,3.0
HN_1HNC101,CT,HN_1HNC101_CT_reg.nii.gz,66,272,253,1.0,1.0,3.0
HN_1HNC101,MR,HN_1HNC101_MR.nii.gz,66,272,253,1.0,1.0,3.0
HN_1HNC101,MASK,HN_1HNC101_mask.nii.gz,66,272,253,1.0,1.0,3.0
HN_1HNC102,CT,HN_1HNC102_CT_reg.nii.gz,49,315,315,1.0,1.0,3.0
HN_1HNC102,MR,HN_1HNC102_MR.nii.gz,49,315,315,1.0,1.0,3.0
HN_1HNC102,MASK,HN_1HNC102_mask.nii.gz,49,315,315,1.0,1.0,3.0
HN_1HNC103,CT,HN_1HNC103_CT_reg.nii.gz,68,260,251,1.0,1.0,3.0
HN_1HNC103,MR,HN_1HNC103_MR.nii.gz,68,260,251,1.0,1.0,3.0
HN_1HNC103,MASK,HN_1HNC103_mask.nii.gz,68,260,251,1.0,1.0,3.0
HN_1HNC104,CT,HN_1HNC104_CT_reg.nii.gz,66,311,297,1.0,1.0,3.0
HN_1HNC104,MR,HN_1HNC104_MR.nii.gz,66,311,297,1.0,1.0,3.0
HN_1HNC104,MASK,HN_1HNC104_mask.nii.gz,66,311,297,1.0,1.0,3.0
HN_1HNC105,CT,HN_1HNC105_CT_reg.nii.gz,68,300,297,1.0,1.0,3.0
HN_1HNC105,MR,HN_1HNC105_MR.nii.gz,68,300,297,1.0,1.0,3.0
HN_1HNC105,MASK,HN_1HNC105_mask.nii.gz,68,300,297,1.0,1.0,3.0
HN_1HNC107,CT,HN_1HNC107_CT_reg.nii.gz,64,285,286,1.0,1.0,3.0
HN_1HNC107,MR,HN_1HNC107_MR.nii.gz,64,285,286,1.0,1.0,3.0
HN_1HNC107,MASK,HN_1HNC107_mask.nii.gz,64,285,286,1.0,1.0,3.0
HN_1HNC109,CT,HN_1HNC109_CT_reg.nii.gz,64,269,254,1.0,1.0,3.0
HN_1HNC109,MR,HN_1HNC109_MR.nii.gz,64,269,254,1.0,1.0,3.0
HN_1HNC109,MASK,HN_1HNC109_mask.nii.gz,64,269,254,1.0,1.0,3.0
HN_1HNC110,CT,HN_1HNC110_CT_reg.nii.gz,48,265,265,1.0,1.0,3.0
HN_1HNC110,MR,HN_1HNC110_MR.nii.gz,48,265,265,1.0,1.0,3.0
HN_1HNC110,MASK,HN_1HNC110_mask.nii.gz,48,265,265,1.0,1.0,3.0
HN_1HNC111,CT,HN_1HNC111_CT_reg.nii.gz,41,241,242,1.0,1.0,3.0
HN_1HNC111,MR,HN_1HNC111_MR.nii.gz,41,241,242,1.0,1.0,3.0
HN_1HNC111,MASK,HN_1HNC111_mask.nii.gz,41,241,242,1.0,1.0,3.0
HN_1HNC112,CT,HN_1HNC112_CT_reg.nii.gz,61,273,262,1.0,1.0,3.0
HN_1HNC112,MR,HN_1HNC112_MR.nii.gz,61,273,262,1.0,1.0,3.0
HN_1HNC112,MASK,HN_1HNC112_mask.nii.gz,61,273,262,1.0,1.0,3.0
HN_1HNC114,CT,HN_1HNC114_CT_reg.nii.gz,67,305,296,1.0,1.0,3.0
HN_1HNC114,MR,HN_1HNC114_MR.nii.gz,67,305,296,1.0,1.0,3.0
HN_1HNC114,MASK,HN_1HNC114_mask.nii.gz,67,305,296,1.0,1.0,3.0
HN_1HNC117,CT,HN_1HNC117_CT_reg.nii.gz,41,302,303,1.0,1.0,3.0
HN_1HNC117,MR,HN_1HNC117_MR.nii.gz,41,302,303,1.0,1.0,3.0
HN_1HNC117,MASK,HN_1HNC117_mask.nii.gz,41,302,303,1.0,1.0,3.0
HN_1HNC118,CT,HN_1HNC118_CT_reg.nii.gz,55,258,251,1.0,1.0,3.0
HN_1HNC118,MR,HN_1HNC118_MR.nii.gz,55,258,251,1.0,1.0,3.0
HN_1HNC118,MASK,HN_1HNC118_mask.nii.gz,55,258,251,1.0,1.0,3.0
HN_1HNC120,CT,HN_1HNC120_CT_reg.nii.gz,52,256,257,1.0,1.0,3.0
HN_1HNC120,MR,HN_1HNC120_MR.nii.gz,52,256,257,1.0,1.0,3.0
HN_1HNC120,MASK,HN_1HNC120_mask.nii.gz,52,256,257,1.0,1.0,3.0
HN_1HNC121,CT,HN_1HNC121_CT_reg.nii.gz,59,252,244,1.0,1.0,3.0
HN_1HNC121,MR,HN_1HNC121_MR.nii.gz,59,252,244,1.0,1.0,3.0
HN_1HNC121,MASK,HN_1HNC121_mask.nii.gz,59,252,244,1.0,1.0,3.0
HN_1HNC124,CT,HN_1HNC124_CT_reg.nii.gz,56,249,249,1.0,1.0,3.0
HN_1HNC124,MR,HN_1HNC124_MR.nii.gz,56,249,249,1.0,1.0,3.0
HN_1HNC124,MASK,HN_1HNC124_mask.nii.gz,56,249,249,1.0,1.0,3.0
HN_1HNC125,CT,HN_1HNC125_CT_reg.nii.gz,62,265,260,1.0,1.0,3.0
HN_1HNC125,MR,HN_1HNC125_MR.nii.gz,62,265,260,1.0,1.0,3.0
HN_1HNC125,MASK,HN_1HNC125_mask.nii.gz,62,265,260,1.0,1.0,3.0
HN_1HNC127,CT,HN_1HNC127_CT_reg.nii.gz,58,295,295,1.0,1.0,3.0
HN_1HNC127,MR,HN_1HNC127_MR.nii.gz,58,295,295,1.0,1.0,3.0
HN_1HNC127,MASK,HN_1HNC127_mask.nii.gz,58,295,295,1.0,1.0,3.0
HN_1HNC128,CT,HN_1HNC128_CT_reg.nii.gz,63,251,250,1.0,1.0,3.0
HN_1HNC128,MR,HN_1HNC128_MR.nii.gz,63,251,250,1.0,1.0,3.0
HN_1HNC128,MASK,HN_1HNC128_mask.nii.gz,63,251,250,1.0,1.0,3.0
HN_1HNC130,CT,HN_1HNC130_CT_reg.nii.gz,68,306,295,1.0,1.0,3.0
HN_1HNC130,MR,HN_1HNC130_MR.nii.gz,68,306,295,1.0,1.0,3.0
HN_1HNC130,MASK,HN_1HNC130_mask.nii.gz,68,306,295,1.0,1.0,3.0
HN_1HND001,CT,HN_1HND001_CT_reg.nii.gz,88,280,273,1.0,1.0,3.0
HN_1HND001,MR,HN_1HND001_MR.nii.gz,88,280,273,1.0,1.0,3.0
HN_1HND001,MASK,HN_1HND001_mask.nii.gz,88,280,273,1.0,1.0,3.0
HN_1HND004,CT,HN_1HND004_CT_reg.nii.gz,89,273,286,1.0,1.0,3.0
HN_1HND004,MR,HN_1HND004_MR.nii.gz,89,273,286,1.0,1.0,3.0
HN_1HND004,MASK,HN_1HND004_mask.nii.gz,89,273,286,1.0,1.0,3.0
HN_1HND005,CT,HN_1HND005_CT_reg.nii.gz,90,282,275,1.0,1.0,3.0
HN_1HND005,MR,HN_1HND005_MR.nii.gz,90,282,275,1.0,1.0,3.0
HN_1HND005,MASK,HN_1HND005_mask.nii.gz,90,282,275,1.0,1.0,3.0
HN_1HND007,CT,HN_1HND007_CT_reg.nii.gz,88,277,270,1.0,1.0,3.0
HN_1HND007,MR,HN_1HND007_MR.nii.gz,88,277,270,1.0,1.0,3.0
HN_1HND007,MASK,HN_1HND007_mask.nii.gz,88,277,270,1.0,1.0,3.0
HN_1HND008,CT,HN_1HND008_CT_reg.nii.gz,89,278,272,1.0,1.0,3.0
HN_1HND008,MR,HN_1HND008_MR.nii.gz,89,278,272,1.0,1.0,3.0
HN_1HND008,MASK,HN_1HND008_mask.nii.gz,89,278,272,1.0,1.0,3.0
HN_1HND012,CT,HN_1HND012_CT_reg.nii.gz,89,276,273,1.0,1.0,3.0
HN_1HND012,MR,HN_1HND012_MR.nii.gz,89,276,273,1.0,1.0,3.0
HN_1HND012,MASK,HN_1HND012_mask.nii.gz,89,276,273,1.0,1.0,3.0
HN_1HND014,CT,HN_1HND014_CT_reg.nii.gz,88,271,277,1.0,1.0,3.0
HN_1HND014,MR,HN_1HND014_MR.nii.gz,88,271,277,1.0,1.0,3.0
HN_1HND014,MASK,HN_1HND014_mask.nii.gz,88,271,277,1.0,1.0,3.0
HN_1HND016,CT,HN_1HND016_CT_reg.nii.gz,92,269,287,1.0,1.0,3.0
HN_1HND016,MR,HN_1HND016_MR.nii.gz,92,269,287,1.0,1.0,3.0
HN_1HND016,MASK,HN_1HND016_mask.nii.gz,92,269,287,1.0,1.0,3.0
HN_1HND017,CT,HN_1HND017_CT_reg.nii.gz,91,268,284,1.0,1.0,3.0
HN_1HND017,MR,HN_1HND017_MR.nii.gz,91,268,284,1.0,1.0,3.0
HN_1HND017,MASK,HN_1HND017_mask.nii.gz,91,268,284,1.0,1.0,3.0
HN_1HND019,CT,HN_1HND019_CT_reg.nii.gz,90,276,286,1.0,1.0,3.0
HN_1HND019,MR,HN_1HND019_MR.nii.gz,90,276,286,1.0,1.0,3.0
HN_1HND019,MASK,HN_1HND019_mask.nii.gz,90,276,286,1.0,1.0,3.0
HN_1HND022,CT,HN_1HND022_CT_reg.nii.gz,89,278,283,1.0,1.0,3.0
HN_1HND022,MR,HN_1HND022_MR.nii.gz,89,278,283,1.0,1.0,3.0
HN_1HND022,MASK,HN_1HND022_mask.nii.gz,89,278,283,1.0,1.0,3.0
HN_1HND025,CT,HN_1HND025_CT_reg.nii.gz,91,279,277,1.0,1.0,3.0
HN_1HND025,MR,HN_1HND025_MR.nii.gz,91,279,277,1.0,1.0,3.0
HN_1HND025,MASK,HN_1HND025_mask.nii.gz,91,279,277,1.0,1.0,3.0
HN_1HND027,CT,HN_1HND027_CT_reg.nii.gz,89,270,279,1.0,1.0,3.0
HN_1HND027,MR,HN_1HND027_MR.nii.gz,89,270,279,1.0,1.0,3.0
HN_1HND027,MASK,HN_1HND027_mask.nii.gz,89,270,279,1.0,1.0,3.0
HN_1HND028,CT,HN_1HND028_CT_reg.nii.gz,89,272,280,1.0,1.0,3.0
HN_1HND028,MR,HN_1HND028_MR.nii.gz,89,272,280,1.0,1.0,3.0
HN_1HND028,MASK,HN_1HND028_mask.nii.gz,89,272,280,1.0,1.0,3.0
HN_1HND029,CT,HN_1HND029_CT_reg.nii.gz,88,270,279,1.0,1.0,3.0
HN_1HND029,MR,HN_1HND029_MR.nii.gz,88,270,279,1.0,1.0,3.0
HN_1HND029,MASK,HN_1HND029_mask.nii.gz,88,270,279,1.0,1.0,3.0
HN_1HND030,CT,HN_1HND030_CT_reg.nii.gz,89,279,271,1.0,1.0,3.0
HN_1HND030,MR,HN_1HND030_MR.nii.gz,89,279,271,1.0,1.0,3.0
HN_1HND030,MASK,HN_1HND030_mask.nii.gz,89,279,271,1.0,1.0,3.0
HN_1HND031,CT,HN_1HND031_CT_reg.nii.gz,89,281,270,1.0,1.0,3.0
HN_1HND031,MR,HN_1HND031_MR.nii.gz,89,281,270,1.0,1.0,3.0
HN_1HND031,MASK,HN_1HND031_mask.nii.gz,89,281,270,1.0,1.0,3.0
HN_1HND035,CT,HN_1HND035_CT_reg.nii.gz,88,268,276,1.0,1.0,3.0
HN_1HND035,MR,HN_1HND035_MR.nii.gz,88,268,276,1.0,1.0,3.0
HN_1HND035,MASK,HN_1HND035_mask.nii.gz,88,268,276,1.0,1.0,3.0
HN_1HND036,CT,HN_1HND036_CT_reg.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND036,MR,HN_1HND036_MR.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND036,MASK,HN_1HND036_mask.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND038,CT,HN_1HND038_CT_reg.nii.gz,90,267,280,1.0,1.0,3.0
HN_1HND038,MR,HN_1HND038_MR.nii.gz,90,267,280,1.0,1.0,3.0
HN_1HND038,MASK,HN_1HND038_mask.nii.gz,90,267,280,1.0,1.0,3.0
HN_1HND039,CT,HN_1HND039_CT_reg.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND039,MR,HN_1HND039_MR.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND039,MASK,HN_1HND039_mask.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND043,CT,HN_1HND043_CT_reg.nii.gz,88,268,276,1.0,1.0,3.0
HN_1HND043,MR,HN_1HND043_MR.nii.gz,88,268,276,1.0,1.0,3.0
HN_1HND043,MASK,HN_1HND043_mask.nii.gz,88,268,276,1.0,1.0,3.0
HN_1HND045,CT,HN_1HND045_CT_reg.nii.gz,88,271,277,1.0,1.0,3.0
HN_1HND045,MR,HN_1HND045_MR.nii.gz,88,271,277,1.0,1.0,3.0
HN_1HND045,MASK,HN_1HND045_mask.nii.gz,88,271,277,1.0,1.0,3.0
HN_1HND046,CT,HN_1HND046_CT_reg.nii.gz,89,274,281,1.0,1.0,3.0
HN_1HND046,MR,HN_1HND046_MR.nii.gz,89,274,281,1.0,1.0,3.0
HN_1HND046,MASK,HN_1HND046_mask.nii.gz,89,274,281,1.0,1.0,3.0
HN_1HND049,CT,HN_1HND049_CT_reg.nii.gz,89,271,280,1.0,1.0,3.0
HN_1HND049,MR,HN_1HND049_MR.nii.gz,89,271,280,1.0,1.0,3.0
HN_1HND049,MASK,HN_1HND049_mask.nii.gz,89,271,280,1.0,1.0,3.0
HN_1HND051,CT,HN_1HND051_CT_reg.nii.gz,89,271,279,1.0,1.0,3.0
HN_1HND051,MR,HN_1HND051_MR.nii.gz,89,271,279,1.0,1.0,3.0
HN_1HND051,MASK,HN_1HND051_mask.nii.gz,89,271,279,1.0,1.0,3.0
HN_1HND052,CT,HN_1HND052_CT_reg.nii.gz,90,273,277,1.0,1.0,3.0
HN_1HND052,MR,HN_1HND052_MR.nii.gz,90,273,277,1.0,1.0,3.0
HN_1HND052,MASK,HN_1HND052_mask.nii.gz,90,273,277,1.0,1.0,3.0
HN_1HND054,CT,HN_1HND054_CT_reg.nii.gz,90,279,268,1.0,1.0,3.0
HN_1HND054,MR,HN_1HND054_MR.nii.gz,90,279,268,1.0,1.0,3.0
HN_1HND054,MASK,HN_1HND054_mask.nii.gz,90,279,268,1.0,1.0,3.0
HN_1HND055,CT,HN_1HND055_CT_reg.nii.gz,89,276,275,1.0,1.0,3.0
HN_1HND055,MR,HN_1HND055_MR.nii.gz,89,276,275,1.0,1.0,3.0
HN_1HND055,MASK,HN_1HND055_mask.nii.gz,89,276,275,1.0,1.0,3.0
HN_1HND059,CT,HN_1HND059_CT_reg.nii.gz,89,270,279,1.0,1.0,3.0
HN_1HND059,MR,HN_1HND059_MR.nii.gz,89,270,279,1.0,1.0,3.0
HN_1HND059,MASK,HN_1HND059_mask.nii.gz,89,270,279,1.0,1.0,3.0
HN_1HND060,CT,HN_1HND060_CT_reg.nii.gz,89,280,272,1.0,1.0,3.0
HN_1HND060,MR,HN_1HND060_MR.nii.gz,89,280,272,1.0,1.0,3.0
HN_1HND060,MASK,HN_1HND060_mask.nii.gz,89,280,272,1.0,1.0,3.0
HN_1HND061,CT,HN_1HND061_CT_reg.nii.gz,90,279,271,1.0,1.0,3.0
HN_1HND061,MR,HN_1HND061_MR.nii.gz,90,279,271,1.0,1.0,3.0
HN_1HND061,MASK,HN_1HND061_mask.nii.gz,90,279,271,1.0,1.0,3.0
HN_1HND063,CT,HN_1HND063_CT_reg.nii.gz,88,267,277,1.0,1.0,3.0
HN_1HND063,MR,HN_1HND063_MR.nii.gz,88,267,277,1.0,1.0,3.0
HN_1HND063,MASK,HN_1HND063_mask.nii.gz,88,267,277,1.0,1.0,3.0
HN_1HND064,CT,HN_1HND064_CT_reg.nii.gz,88,271,278,1.0,1.0,3.0
HN_1HND064,MR,HN_1HND064_MR.nii.gz,88,271,278,1.0,1.0,3.0
HN_1HND064,MASK,HN_1HND064_mask.nii.gz,88,271,278,1.0,1.0,3.0
HN_1HND068,CT,HN_1HND068_CT_reg.nii.gz,89,280,271,1.0,1.0,3.0
HN_1HND068,MR,HN_1HND068_MR.nii.gz,89,280,271,1.0,1.0,3.0
HN_1HND068,MASK,HN_1HND068_mask.nii.gz,89,280,271,1.0,1.0,3.0
HN_1HND069,CT,HN_1HND069_CT_reg.nii.gz,89,279,274,1.0,1.0,3.0
HN_1HND069,MR,HN_1HND069_MR.nii.gz,89,279,274,1.0,1.0,3.0
HN_1HND069,MASK,HN_1HND069_mask.nii.gz,89,279,274,1.0,1.0,3.0
HN_1HND070,CT,HN_1HND070_CT_reg.nii.gz,90,272,279,1.0,1.0,3.0
HN_1HND070,MR,HN_1HND070_MR.nii.gz,90,272,279,1.0,1.0,3.0
HN_1HND070,MASK,HN_1HND070_mask.nii.gz,90,272,279,1.0,1.0,3.0
HN_1HND072,CT,HN_1HND072_CT_reg.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND072,MR,HN_1HND072_MR.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND072,MASK,HN_1HND072_mask.nii.gz,88,270,277,1.0,1.0,3.0
HN_1HND073,CT,HN_1HND073_CT_reg.nii.gz,90,275,287,1.0,1.0,3.0
HN_1HND073,MR,HN_1HND073_MR.nii.gz,90,275,287,1.0,1.0,3.0
HN_1HND073,MASK,HN_1HND073_mask.nii.gz,90,275,287,1.0,1.0,3.0
HN_1HND074,CT,HN_1HND074_CT_reg.nii.gz,88,271,280,1.0,1.0,3.0
HN_1HND074,MR,HN_1HND074_MR.nii.gz,88,271,280,1.0,1.0,3.0
HN_1HND074,MASK,HN_1HND074_mask.nii.gz,88,271,280,1.0,1.0,3.0
HN_1HND075,CT,HN_1HND075_CT_reg.nii.gz,89,270,278,1.0,1.0,3.0
HN_1HND075,MR,HN_1HND075_MR.nii.gz,89,270,278,1.0,1.0,3.0
HN_1HND075,MASK,HN_1HND075_mask.nii.gz,89,270,278,1.0,1.0,3.0
HN_1HND076,CT,HN_1HND076_CT_reg.nii.gz,88,272,277,1.0,1.0,3.0
HN_1HND076,MR,HN_1HND076_MR.nii.gz,88,272,277,1.0,1.0,3.0
HN_1HND076,MASK,HN_1HND076_mask.nii.gz,88,272,277,1.0,1.0,3.0
HN_1HND077,CT,HN_1HND077_CT_reg.nii.gz,90,279,281,1.0,1.0,3.0
HN_1HND077,MR,HN_1HND077_MR.nii.gz,90,279,281,1.0,1.0,3.0
HN_1HND077,MASK,HN_1HND077_mask.nii.gz,90,279,281,1.0,1.0,3.0
HN_1HND078,CT,HN_1HND078_CT_reg.nii.gz,97,272,281,1.0,1.0,3.0
HN_1HND078,MR,HN_1HND078_MR.nii.gz,97,272,281,1.0,1.0,3.0
HN_1HND078,MASK,HN_1HND078_mask.nii.gz,97,272,281,1.0,1.0,3.0
HN_1HND079,CT,HN_1HND079_CT_reg.nii.gz,89,271,279,1.0,1.0,3.0
HN_1HND079,MR,HN_1HND079_MR.nii.gz,89,271,279,1.0,1.0,3.0
HN_1HND079,MASK,HN_1HND079_mask.nii.gz,89,271,279,1.0,1.0,3.0
HN_1HND080,CT,HN_1HND080_CT_reg.nii.gz,89,277,283,1.0,1.0,3.0
HN_1HND080,MR,HN_1HND080_MR.nii.gz,89,277,283,1.0,1.0,3.0
HN_1HND080,MASK,HN_1HND080_mask.nii.gz,89,277,283,1.0,1.0,3.0
HN_1HND081,CT,HN_1HND081_CT_reg.nii.gz,89,269,276,1.0,1.0,3.0
HN_1HND081,MR,HN_1HND081_MR.nii.gz,89,269,276,1.0,1.0,3.0
HN_1HND081,MASK,HN_1HND081_mask.nii.gz,89,269,276,1.0,1.0,3.0
HN_1HND082,CT,HN_1HND082_CT_reg.nii.gz,89,272,278,1.0,1.0,3.0
HN_1HND082,MR,HN_1HND082_MR.nii.gz,89,272,278,1.0,1.0,3.0
